timestamp,config,method,target_model,draft_model,gamma,T_steps,decode_speedup,throughput_tok_sec,decode_throughput_tok_sec,ttft_ms,avg_itl_ms,acceptance_rate_percent,total_time_sec,total_tokens,parity_verified,perplexity
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,14,9,1.9318673935561113,26.776240841022005,26.873238948259065,71.72083854675293,37.21174071816837,68.75,9.560714721679688,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,14,10,1.9390445877060185,26.82606774621165,26.973077298454243,89.08534049987793,37.07400490255917,70.3125,9.542956590652466,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,1,2.4212525065438517,33.390921872919854,33.68082994695166,95.68214416503906,29.69047976475136,71.484375,7.666754484176636,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,2,2.226221625354674,30.836060755213115,30.967853119469392,67.62290000915527,32.29155072978899,70.703125,8.301968336105347,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,3,2.376110903936691,32.90079599849735,33.05288774066154,66.05839729309082,30.254542593862496,71.875,7.780966758728027,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,4,2.448537860215138,33.88884393487018,34.06038282487798,67.40450859069824,29.35962303012025,73.046875,7.554108381271362,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,5,2.00183883383146,27.752919261018977,27.846576580202832,66.93530082702637,35.911057042140584,68.75,9.224254846572876,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,6,2.189381658030002,30.31265034518573,30.455390800334957,72.41702079772949,32.834909476485905,71.484375,8.445318937301636,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,7,2.110904288344687,29.22133851323093,29.36373144803217,76.5388011932373,34.05561727636001,70.703125,8.760721206665039,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,8,2.1086443215983133,29.179448739423268,29.33229418344921,79.80823516845703,34.09211682338341,69.921875,8.773298025131226,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,9,2.2341327704013216,30.922985469873264,31.077901092690553,73.44412803649902,32.17720517925188,71.09375,8.278631448745728,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,16,10,2.27671667118529,31.51758724112563,31.67026439098611,70.73235511779785,31.57536001766429,72.65625,8.122449159622192,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,1,2.1955791205477815,30.41031090577422,30.541600594893676,68.92967224121094,32.74222635755352,69.140625,8.418197393417358,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,2,2.3199916153232953,32.11669118421446,32.27224044698884,69.40555572509766,30.98638291452445,71.484375,7.970933198928833,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,3,2.0692687219230126,28.678578118223843,28.78455995369054,67.60740280151367,34.74084723229502,69.53125,8.926523447036743,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,4,2.1136821152889063,29.258054078124218,29.402372406245924,76.95794105529785,34.01086096670113,71.09375,8.749727487564087,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,5,2.071883599749631,28.654380677713625,28.82093420840886,86.32612228393555,34.69700158811083,69.53125,8.934061527252197,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,6,2.292537057187577,31.746965166595,31.89033385057286,67.60954856872559,31.357464135861864,72.265625,8.063762903213501,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,7,2.122459317808892,29.407683900828125,29.524467670860677,68.30358505249023,33.87021270452761,70.703125,8.705207824707031,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,8,2.131166875798102,29.527169657822665,29.64559414531766,68.36557388305664,33.731825211468866,71.484375,8.669981002807617,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,9,1.9025942961261657,26.3759578936529,26.466035563278,70.81818580627441,37.7842762890984,68.75,9.705808639526367,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,20,10,1.772879004875569,24.56862090378479,24.66163116748578,79.84662055969238,40.5488182516659,67.96875,10.419795274734495,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,1,2.0498150834520517,28.412661842268,28.51395014020802,67.07644462585449,35.0705530129227,68.359375,9.010067462921144,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,2,2.044689353859069,28.340719942382187,28.442648685151713,67.52943992614746,35.1584696302227,68.75,9.032939195632936,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,3,2.0057355144835927,27.804115221648715,27.900781351513277,67.74115562438965,35.84129015604655,67.96875,9.20727014541626,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,4,1.9107859023041696,26.49784870379434,26.579984890714147,67.47674942016602,37.622293771481985,68.359375,9.661161661148071,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,5,2.0464867674420235,28.296576202844896,28.467651604536705,89.49542045593262,35.12759021684235,70.703125,9.047030925750732,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,6,2.2321764487906184,30.919136950546196,31.05068768338543,67.28339195251465,32.2054058897729,71.484375,8.279661893844604,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,7,1.9761219067592688,27.3915708115954,27.48884129851054,69.44942474365234,36.37839766109691,69.53125,9.345940828323364,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,8,1.8980258359619653,26.310217753473772,26.402486003909864,71.87867164611816,37.8752212898404,68.75,9.73006010055542,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,9,1.74976063274109,24.27251797005109,24.34004308098621,70.34420967102051,41.08456162845387,68.359375,10.546907424926758,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,24,10,1.9621614029134888,27.19582743051689,27.294643727322622,70.71638107299805,36.63722487056957,69.921875,9.413208723068236,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,1,2.044414526433226,28.296721616353725,28.438825698590183,80.36947250366211,35.16319592793783,68.359375,9.046984434127808,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,2,2.16935166798988,30.054312411715223,30.17676364907453,67.70205497741699,33.138079736746995,70.703125,8.5179123878479,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,3,2.1504828278914867,29.792066412883035,29.91428867261808,68.53723526000977,33.42884101119696,71.09375,8.592891693115234,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,4,1.8477086504855704,25.627762007584018,25.70254885862683,67.97218322753906,38.90664717730354,68.359375,9.98916721343994,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,5,1.9792930243065916,27.35564254454278,27.53295312516411,96.58646583557127,36.32011413574219,68.75,9.358215570449827,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,6,2.084646593583095,28.866389604568717,28.99847381807662,74.87916946411133,34.4845734390558,70.3125,8.86844539642334,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,7,1.9272410629993575,26.718747008504003,26.8088843828681,69.51546669006348,37.301067277496934,69.140625,9.581287622451782,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,8,2.0419589335893065,28.29923042111236,28.404667177423363,68.78447532653809,35.20548203412224,70.703125,9.04618239402771,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,9,1.7627414574106657,24.425479881019765,24.52061282622573,81.44474029541016,40.78201499639773,67.96875,10.480858564376833,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,28,10,1.9531430592016985,27.067324024691032,27.169194068462566,72.26848602294922,36.80639173470291,69.921875,9.457898378372192,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,1,2.1410467978498584,29.667077841451466,29.78302878859216,67.17085838317871,33.57616873348461,69.53125,8.629093885421753,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,2,1.88372925899743,26.114739370849247,26.203613488026193,71.4108943939209,38.162675558352,66.40625,9.802893161773682,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,3,1.700612981431179,23.53404932182518,23.656374739255075,98.52051734924316,42.27190391690123,65.234375,10.877856016159058,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,4,1.930576372320429,26.769377692929528,26.855280198983888,67.82650947570801,37.236625073002834,68.359375,9.56316590309143,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,5,2.0626628360682395,28.58586097275464,28.692668786816263,68.18866729736328,34.85210830090093,70.3125,8.9554762840271,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,6,2.0244687071706853,28.053201031122033,28.161369404825436,70.56093215942383,35.5096368228688,70.3125,9.125518321990969,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,7,2.204982261699998,30.53554142266249,30.6724029780648,70.01090049743652,32.602597217933805,73.046875,8.383673191070557,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,8,1.899650764534426,26.29862880660702,26.425089570773327,84.4278335571289,37.84282347735237,69.921875,9.734347820281982,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,9,1.770340743857813,24.544862189178815,24.62632269079078,75.10757446289062,40.6069559209487,67.96875,10.42988133430481,256,True,1.197265625
2026-05-16 10:14:31,configs/redpajama_mdlm.yaml,SpecDiff,togethercomputer/RedPajama-INCITE-Base-3B-v1,kuleshov-group/mdlm-no_flashattn-fp32-owt,32,10,1.981899701703797,27.46461741247238,27.56921330781939,71.63596153259277,36.27234440223843,70.3125,9.321083784103394,256,True,1.197265625
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,Standard AR,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,0,0,1.0,14.498889305730913,14.477582098084069,43.08652877807617,69.07230732487697,0.0,17.656524896621704,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,1,0.6768127559418705,9.81343110177699,9.798612239178969,62.60323524475098,102.0552681941612,75.78125,26.08669662475586,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,2,0.6380515523708956,9.245321371109466,9.237443732259628,84.6414566040039,108.25505724140244,76.171875,27.68968105316162,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,3,0.639337655320466,9.271209147913655,9.25606339329862,62.85500526428223,108.03728945115031,74.21875,27.612363815307617,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,4,0.6264619769479718,9.077350171329684,9.069654702592311,86.32874488830566,110.2577807856541,73.046875,28.202062845230103,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,5,0.6194333902116228,8.982933175436637,8.967897761083314,63.72880935668945,111.50885376275754,73.828125,28.498486518859863,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,6,0.6091176364808161,8.82478035272926,8.818550589541942,92.90409088134766,113.3973196441052,75.0,29.009220600128177,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,7,0.6056506802414103,8.783978078688731,8.76835744595548,62.12711334228515,114.04644554736568,73.828125,29.143970727920532,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,8,0.601383933069384,8.711906722342592,8.7065852634807,96.89545631408691,114.85559145609538,73.4375,29.385071277618408,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,9,0.5881445899746295,8.53029045989281,8.514911586901691,63.23838233947754,117.44103151209214,74.21875,30.010701417922977,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,1,10,0.5859637207991122,8.497953625742143,8.483337874367958,65.97661972045898,117.87812943552056,75.78125,30.1248996257782,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,1,1.1740798765619258,16.985868820161663,16.99783780263369,69.4434642791748,58.831012015249215,76.171875,15.071351528167725,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,2,1.1436090086825046,16.554281304299515,16.5566933113095,62.65139579772949,60.39853376500747,74.609375,15.464277505874634,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,3,1.1795289395751811,17.073214316607014,17.07672705976573,61.64360046386719,58.55923072964537,76.171875,14.994247436523438,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,4,1.1048283613168364,15.99721647058834,15.995243305256189,60.544490814208984,62.518586364446904,78.125,16.00278401374817,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,5,1.1293994105870009,16.348779625679754,16.350972688301063,63.25864791870117,61.158441094791186,74.21875,15.658661127090454,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,6,1.098890451996162,15.89593705341607,15.909276735575144,76.35998725891113,62.85640866148706,74.609375,16.10474419593811,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,7,1.0735648267949367,15.544582128628091,15.5426229175391,62.26325035095215,64.33920486300599,74.21875,16.46876049041748,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,8,1.1072779264168229,16.025484557628484,16.030707085095845,67.58451461791992,62.3802802141975,76.5625,15.97455596923828,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,9,1.076069829592731,15.56728659468888,15.578889301200094,76.43699645996094,64.18942844166475,75.78125,16.444741249084473,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,2,10,1.070244842102552,15.497056244098356,15.494557566590716,61.8748664855957,64.53879019793342,77.734375,16.519266366958618,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,1,2.0020095129720263,28.896122418981385,28.984257085197815,61.44070625305176,34.50148806852453,76.171875,8.859320163726807,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,2,1.9295564884383245,27.85594484504272,27.935312474256644,61.90729141235352,35.79698637420056,74.21875,9.190138816833496,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,3,1.870698013428459,27.010060597831085,27.08318407013329,62.51335144042969,36.92328041675044,74.609375,9.477949857711792,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,4,1.857492579507717,26.82384817768692,26.89200131640492,61.37275695800781,37.18577833736644,77.734375,9.54374623298645,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,5,1.8713900133243493,26.994473727194272,27.093202555437905,71.46763801574707,36.90962697945389,78.125,9.48342251777649,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,6,1.8435167035189763,26.623334680688885,26.68966442438529,61.36465072631836,37.46768727022059,75.390625,9.615624904632568,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,7,1.8172004608867371,26.239454963942745,26.308668861163945,63.67754936218262,38.01028494741402,73.046875,9.75630021095276,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,8,1.8249533850330193,26.313384193111787,26.420912456991964,77.44359970092773,37.848806381225586,78.125,9.728889226913452,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,9,1.7366465298635343,25.083643321635563,25.142442711452123,63.64130973815918,39.77338286007152,74.21875,10.205853939056396,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,4,10,1.7187554746334135,24.797533359316187,24.883423490536693,75.8213996887207,40.187396255193974,75.78125,10.323607444763184,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,6,1,2.5031877678624617,36.06513209242807,36.24010641614859,61.86556816101074,27.59373795752432,76.171875,7.098268747329712,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,6,2,2.4317082131116585,35.044045976963474,35.205255293909346,61.85579299926758,28.404850118300494,75.78125,7.305092573165894,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,6,3,2.3327499572927692,33.62958676995875,33.77257902100817,61.84029579162598,29.60982042200425,74.21875,7.61234450340271,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,6,4,2.4327536129180083,35.06544589544196,35.2203901554311,60.51015853881836,28.392644022025316,76.5625,7.300634384155273,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,6,5,2.3281477114078273,33.55990436190501,33.705949628373354,62.720537185668945,29.668352650661095,74.21875,7.628150463104248,256,True,1.5185546875
2026-05-16 09:07:22,configs/gptneo_mdlm.yaml,SpecDiff,EleutherAI/gpt-neo-2.7B,kuleshov-group/mdlm-no_flashattn-fp32-owt,6,6,2.2852969261975153,32.94989108117678,33.0855738675237,62.08658218383789,30.22465331881654,74.21875,7.769373178482056,256,True,1.5185546875
